Defending Jacob,William Landay,421,2012,"['fiction', 'mystery', 'thriller', 'mystery', 'crime', 'suspense', 'thriller', 'mystery-thriller', 'audiobook', 'book-club', 'drama', 'adult']",277515,3.99,http://www.goodreads.com/book/show/11367726-defending-jacob
O Pioneers!,Willa Cather,159,1913,"['classics', 'fiction', 'historical', 'historical-fiction', 'literature', 'literature', 'american', 'historical', 'novels', 'westerns', 'literature', '20th-century', 'classics', 'classic-literature']",46932,3.88,http://www.goodreads.com/book/show/140963.O_Pioneers_
Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,240,2001,"['non-fiction', 'sociology', 'politics', 'economics', 'autobiography', 'memoir', 'social-movements', 'social-justice', 'social-issues', 'poverty', 'academic', 'school', 'social-issues', 'adult']",184671,3.64,http://www.goodreads.com/book/show/1869.Nickel_and_Dimed
Ghost Story,Peter Straub,567,1979,"['horror', 'fiction', 'fantasy', 'paranormal', 'paranormal', 'ghosts', 'mystery', 'thriller', 'fantasy', 'supernatural', 'fantasy', 'suspense', 'horror', 'ghost-stories']",69321,3.95,http://www.goodreads.com/book/show/19581.Ghost_Story
Intensity,Dean Koontz,436,1987,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'thriller', 'mystery-thriller', 'mystery', 'crime', 'adult', 'audiobook', 'novels']",76901,4.04,http://www.goodreads.com/book/show/32439.Intensity
Lisey's Story,Stephen King,513,2006,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'fantasy', 'supernatural', 'romance', 'audiobook', 'suspense', 'fantasy', 'paranormal']",70030,3.68,http://www.goodreads.com/book/show/10566.Lisey_s_Story
Xenocide,Orson Scott Card,592,1991,"['science-fiction', 'fiction', 'fantasy', 'science-fiction-fantasy', 'young-adult', 'audiobook', 'science-fiction', 'aliens', 'space', 'novels', 'space', 'space-opera']",147074,3.8,http://www.goodreads.com/book/show/8648.Xenocide
Thud!,Terry Pratchett,439,2005,"['fantasy', 'fiction', 'humor', 'humor', 'comedy', 'science-fiction-fantasy', 'audiobook', 'mystery', 'fantasy', 'comic-fantasy', 'science-fiction', 'fantasy', 'high-fantasy']",64933,4.32,http://www.goodreads.com/book/show/62530.Thud_
"Drum Beats, Heart Beats",Maria Nhambu,500,2018,"['contemporary', 'fiction', 'epic', 'novels', 'drama']",4152,4.29,http://www.goodreads.com/book/show/41453422-drum-beats-heart-beats
The Testament,John Grisham,535,1999,"['fiction', 'thriller', 'mystery', 'thriller', 'legal-thriller', 'suspense', 'mystery', 'crime', 'thriller', 'mystery-thriller', 'law', 'novels', 'adult-fiction']",111248,3.86,http://www.goodreads.com/book/show/5348.The_Testament
The House on Mango Street,Sandra Cisneros,110,1984,"['fiction', 'young-adult', 'classics', 'short-stories', 'academic', 'school', 'young-adult', 'coming-of-age', 'academic', 'read-for-school', 'contemporary', 'realistic-fiction', 'poetry']",137497,3.67,http://www.goodreads.com/book/show/139253.The_House_on_Mango_Street
Black Boy,Richard Wright,419,1945,"['classics', 'non-fiction', 'autobiography', 'memoir', 'biography', 'cultural', 'african-american', 'race', 'biography', 'autobiography', 'history', 'academic', 'school', 'literature']",49599,4.07,http://www.goodreads.com/book/show/228630.Black_Boy
The Testing,Joelle Charbonneau,325,2013,"['science-fiction', 'dystopia', 'young-adult', 'science-fiction', 'fiction', 'romance', 'fantasy', 'apocalyptic', 'post-apocalyptic', 'adventure', 'young-adult', 'teen', 'adventure', 'survival']",65359,4.03,http://www.goodreads.com/book/show/13326831-the-testing
Love on the Line,Kirsten Fullmer,362,2017,"['fiction', 'contemporary', 'novels', 'young-adult', 'new-adult', 'romance', 'love-story', 'adult', 'romance', 'romance', 'contemporary-romance', 'womens-fiction', 'chick-lit']",7276,4.27,http://www.goodreads.com/book/show/35440465-love-on-the-line
Explosion in Paris,Linda Masemore Pirrung,408,2009,"['romance', 'womens-fiction', 'chick-lit', 'contemporary', 'adult', 'mystery', 'fiction']",4030,3.52,http://www.goodreads.com/book/show/6447501-explosion-in-paris
Leviathan,Scott Westerfeld,440,2009,"['science-fiction', 'steampunk', 'young-adult', 'fantasy', 'science-fiction', 'historical', 'historical-fiction', 'fiction', 'science-fiction', 'alternate-history', 'adventure', 'historical', 'young-adult', 'teen']",91160,3.9,http://www.goodreads.com/book/show/6050678-leviathan
Sphere,Michael Crichton,371,1987,"['science-fiction', 'fiction', 'thriller', 'horror', 'suspense', 'science-fiction-fantasy', 'mystery', 'novels', 'adventure', 'fantasy']",173686,3.81,http://www.goodreads.com/book/show/455373.Sphere
"Winesburg, Ohio",Sherwood Anderson,240,1919,"['fiction', 'classics', 'short-stories', 'literature', 'literature', 'american', 'novels', 'literary-fiction', 'literature', '20th-century', 'american', 'americana', 'academic', 'school']",30964,3.84,http://www.goodreads.com/book/show/80176.Winesburg_Ohio
Eye of the Needle,Ken Follett,339,1978,"['fiction', 'thriller', 'historical', 'historical-fiction', 'mystery', 'suspense', 'spy-thriller', 'espionage', 'mystery', 'crime', 'drama', 'war', 'thriller', 'mystery-thriller']",137299,4.18,http://www.goodreads.com/book/show/92364.Eye_of_the_Needle
The Guardian of Secrets and Her Deathly Pact,Jana Petken,714,2013,"['historical', 'historical-fiction', 'war', 'adventure', 'drama', 'epic', 'fiction', 'historical', 'romance', 'business', 'amazon', 'civil-war', 'spanish-civil-war']",1333,4.19,http://www.goodreads.com/book/show/18501652-the-guardian-of-secrets-and-her-deathly-pact
Chain Reaction,Simone Elkeles,310,2011,"['romance', 'young-adult', 'contemporary', 'realistic-fiction', 'young-adult', 'high-school', 'romance', 'contemporary-romance', 'new-adult', 'womens-fiction', 'chick-lit', 'young-adult', 'young-adult-romance', 'fiction']",60738,4.1,http://www.goodreads.com/book/show/8662836-chain-reaction
The Talented Mr. Ripley,Patricia Highsmith,320,1955,"['fiction', 'mystery', 'thriller', 'mystery', 'crime', 'classics', 'suspense', 'thriller', 'mystery-thriller', 'novels', 'drama', 'cultural', 'italy']",70937,3.93,http://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley
Nightfall,L.J. Smith,586,2009,"['paranormal', 'vampires', 'young-adult', 'fantasy', 'fantasy', 'paranormal', 'romance', 'fantasy', 'supernatural', 'romance', 'paranormal-romance', 'fiction', 'fantasy', 'urban-fantasy', 'fantasy', 'magic']",48388,3.57,http://www.goodreads.com/book/show/3934321-nightfall
The Harry Potter Collection 1-4,J.K. Rowling,1500,1999,"['fantasy', 'fiction', 'young-adult', 'fantasy', 'magic', 'adventure', 'childrens', 'classics', 'novels', 'science-fiction-fantasy', 'fantasy', 'urban-fantasy']",58515,4.68,http://www.goodreads.com/book/show/99298.The_Harry_Potter_Collection_1_4
The Egyptian,Mika Waltari,514,1945,"['historical', 'historical-fiction', 'fiction', 'classics', 'historical', 'northern-africa', 'egypt', 'european-literature', 'finnish-literature', 'novels', 'adventure', 'literature', 'cultural', 'africa']",19950,4.16,http://www.goodreads.com/book/show/26216087-the-egyptian
The True Confessions of Charlotte Doyle,Avi,278,1990,"['historical', 'historical-fiction', 'young-adult', 'fiction', 'adventure', 'historical', 'childrens', 'childrens', 'middle-grade', 'classics', 'academic', 'school', 'academic', 'read-for-school']",81608,3.83,http://www.goodreads.com/book/show/310146.The_True_Confessions_of_Charlotte_Doyle
Blood Red Road,Moira Young,459,2011,"['young-adult', 'science-fiction', 'dystopia', 'fantasy', 'romance', 'science-fiction', 'apocalyptic', 'post-apocalyptic', 'adventure', 'fiction', 'young-adult', 'teen', 'action']",62430,3.9,http://www.goodreads.com/book/show/9917938-blood-red-road
The Daughter of Time,Josephine Tey,206,1951,"['mystery', 'historical', 'historical-fiction', 'fiction', 'historical', 'mystery', 'crime', 'classics', 'thriller', 'mystery-thriller', 'european-literature', 'british-literature', 'mystery', 'historical-mystery', 'mystery', 'detective']",26451,3.92,http://www.goodreads.com/book/show/77661.The_Daughter_of_Time
The Golem's Eye,Jonathan Stroud,562,2004,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'magic', 'childrens', 'childrens', 'middle-grade', 'adventure', 'fantasy', 'urban-fantasy', 'young-adult', 'young-adult-fantasy', 'audiobook']",90594,4.08,http://www.goodreads.com/book/show/59263.The_Golem_s_Eye
The Lost World,Michael Crichton,448,1995,"['fiction', 'science-fiction', 'thriller', 'adventure', 'fantasy', 'horror', 'animals', 'dinosaurs', 'science-fiction-fantasy', 'novels', 'suspense']",133398,3.8,http://www.goodreads.com/book/show/8650.The_Lost_World
Splintered,A.G. Howard,371,2013,"['fantasy', 'young-adult', 'retellings', 'romance', 'fantasy', 'magic', 'fantasy', 'fairy-tales', 'fantasy', 'paranormal', 'fiction', 'adventure', 'young-adult', 'young-adult-fantasy']",57105,3.91,http://www.goodreads.com/book/show/12558285-splintered
Our Mutual Friend,Charles Dickens,801,1865,"['classics', 'fiction', 'literature', 'historical', 'victorian', 'literature', '19th-century', 'european-literature', 'british-literature', 'historical', 'historical-fiction', 'novels', 'classics', 'classic-literature', 'audiobook']",26758,4.08,http://www.goodreads.com/book/show/31244.Our_Mutual_Friend
The Great Alone,Kristin Hannah,435,2018,"['fiction', 'historical', 'historical-fiction', 'audiobook', 'historical', 'adult', 'adult-fiction', 'romance', 'book-club', 'contemporary', 'family']",444239,4.35,http://www.goodreads.com/book/show/34912895-the-great-alone
A Song of Ice and Fire,George R.R. Martin,5216,2000,"['fantasy', 'fiction', 'science-fiction-fantasy', 'adventure', 'fantasy', 'dragons', 'science-fiction', 'novels', 'fantasy', 'epic-fantasy', 'fantasy', 'high-fantasy', 'adult']",56069,4.55,http://www.goodreads.com/book/show/12177850-a-song-of-ice-and-fire
La Vérité sur l'affaire Harry Quebert,Joël Dicker,672,2012,"['fiction', 'mystery', 'thriller', 'mystery', 'crime', 'cultural', 'france', 'thriller', 'mystery-thriller', 'contemporary', 'suspense', 'roman', 'novels']",105958,4.09,http://www.goodreads.com/book/show/16033842-la-v-rit-sur-l-affaire-harry-quebert
Opposition,Jennifer L. Armentrout,533,2014,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fantasy', 'science-fiction', 'aliens', 'science-fiction', 'romance', 'paranormal-romance', 'fantasy', 'supernatural', 'fantasy', 'urban-fantasy', 'new-adult']",71226,4.36,http://www.goodreads.com/book/show/13644055-opposition
Pure,Jennifer L. Armentrout,329,2012,"['fantasy', 'young-adult', 'fantasy', 'paranormal', 'romance', 'fantasy', 'mythology', 'romance', 'paranormal-romance', 'fantasy', 'urban-fantasy', 'fantasy', 'supernatural', 'mythology', 'greek-mythology', 'fantasy', 'magic']",63334,4.28,http://www.goodreads.com/book/show/9761771-pure
The End of Eternity,Isaac Asimov,192,1955,"['science-fiction', 'fiction', 'science-fiction', 'time-travel', 'classics', 'science-fiction-fantasy', 'audiobook', 'novels', 'fantasy', 'science-fiction', 'dystopia', 'speculative-fiction']",47583,4.23,http://www.goodreads.com/book/show/509784.The_End_of_Eternity
Lips of a Mastodon,Ted Bernal Guevara,226,2015,"['drama', 'mystery', 'fiction', 'mystery', 'crime', 'thriller', 'suspense', 'thriller', 'psychological-thriller', 'adult-fiction', 'novels', 'adventure']",5369,3.53,http://www.goodreads.com/book/show/26004546-lips-of-a-mastodon
Common Sense,Thomas Paine,104,1776,"['history', 'non-fiction', 'classics', 'philosophy', 'politics', 'north-american-history', 'american-history', 'historical', 'writing', 'essays', 'politics', 'political-science', 'military-history', 'american-revolution']",31421,3.99,http://www.goodreads.com/book/show/161744.Common_Sense
Brownout - 666: or the Real Meaning of the Swastika,John Richard Spencer,605,2012,"['contemporary', 'novels', 'fiction', 'drama', 'book-club', 'epic', 'adult', 'mystery', 'crime']",2064,4.38,http://www.goodreads.com/book/show/42849823-brownout---666
The Long Goodbye,Raymond Chandler,379,1953,"['mystery', 'fiction', 'mystery', 'crime', 'mystery', 'noir', 'classics', 'mystery', 'detective', 'thriller', 'mystery-thriller', 'novels', 'thriller', 'literature', 'american']",37089,4.19,http://www.goodreads.com/book/show/2054.The_Long_Goodbye
More Than This,Patrick Ness,480,2013,"['young-adult', 'science-fiction', 'lgbt', 'fiction', 'science-fiction', 'dystopia', 'fantasy', 'mystery', 'contemporary', 'glbt', 'queer', 'young-adult', 'teen']",55697,3.96,http://www.goodreads.com/book/show/21969786-more-than-this
The Winner's Curse,Marie Rutkoski,355,2014,"['fantasy', 'young-adult', 'romance', 'science-fiction', 'dystopia', 'young-adult', 'young-adult-fantasy', 'fiction', 'fantasy', 'high-fantasy', 'historical', 'historical-fiction', 'historical', 'war']",104252,3.95,http://www.goodreads.com/book/show/16069030-the-winner-s-curse
Second Foundation,Isaac Asimov,256,1953,"['science-fiction', 'fiction', 'classics', 'science-fiction-fantasy', 'space', 'space-opera', 'fantasy', 'novels', 'space', 'speculative-fiction', 'audiobook']",154161,4.25,http://www.goodreads.com/book/show/29580.Second_Foundation
The Earthsea Trilogy,Ursula K. Le Guin,478,1972,"['fantasy', 'fiction', 'young-adult', 'science-fiction', 'science-fiction-fantasy', 'classics', 'fantasy', 'epic-fantasy', 'fantasy', 'magic', 'fantasy', 'dragons', 'speculative-fiction']",18845,4.27,http://www.goodreads.com/book/show/1170158.The_Earthsea_Trilogy
Deity,Jennifer L. Armentrout,330,2012,"['fantasy', 'young-adult', 'fantasy', 'paranormal', 'fantasy', 'mythology', 'romance', 'romance', 'paranormal-romance', 'mythology', 'greek-mythology', 'fantasy', 'urban-fantasy', 'fantasy', 'supernatural', 'fantasy', 'magic']",57213,4.34,http://www.goodreads.com/book/show/9761778-deity
The Lords of Discipline,Pat Conroy,512,1980,"['fiction', 'historical', 'historical-fiction', 'war', 'military-fiction', 'american', 'southern', 'literature', 'young-adult', 'coming-of-age', 'literary-fiction', 'novels', 'contemporary', 'classics']",25527,4.31,http://www.goodreads.com/book/show/85443.The_Lords_of_Discipline
The Thief,Megan Whalen Turner,280,1996,"['fantasy', 'young-adult', 'fiction', 'adventure', 'historical', 'historical-fiction', 'young-adult', 'young-adult-fantasy', 'fantasy', 'high-fantasy', 'fantasy', 'mythology', 'childrens', 'middle-grade', 'childrens']",76945,3.85,http://www.goodreads.com/book/show/448873.The_Thief
The Candidate and other stories,Samuel R. George,192,2019,"['contemporary', 'book-club', 'drama', 'epic', 'fiction', 'novels', 'fantasy']",896,4.35,http://www.goodreads.com/book/show/44416211-the-candidate-and-other-stories
Warbreaker,Brandon Sanderson,688,2009,"['fantasy', 'fiction', 'fantasy', 'high-fantasy', 'fantasy', 'epic-fantasy', 'adult', 'audiobook', 'fantasy', 'magic', 'science-fiction-fantasy', 'young-adult', 'romance']",133287,4.26,http://www.goodreads.com/book/show/1268479.Warbreaker
Strange the Dreamer,Laini Taylor,544,2017,"['fantasy', 'young-adult', 'romance', 'fiction', 'young-adult', 'young-adult-fantasy', 'audiobook', 'fantasy', 'magic', 'fantasy', 'high-fantasy', 'adventure', 'science-fiction-fantasy']",97160,4.25,http://www.goodreads.com/book/show/28449207-strange-the-dreamer
Slave to Sensation,Nalini Singh,334,2006,"['romance', 'fantasy', 'paranormal', 'romance', 'paranormal-romance', 'fantasy', 'fantasy', 'urban-fantasy', 'paranormal', 'shapeshifters', 'adult', 'fiction', 'science-fiction', 'fantasy', 'supernatural']",67038,4.08,http://www.goodreads.com/book/show/178476.Slave_to_Sensation
Buddenbrooks: The Decline of a Family,Thomas Mann,731,1901,"['classics', 'fiction', 'european-literature', 'german-literature', 'cultural', 'germany', 'literature', 'historical', 'historical-fiction', 'novels', 'literature', '20th-century', 'nobel-prize', 'literary-fiction']",23271,4.17,http://www.goodreads.com/book/show/80890.Buddenbrooks
The Fall of Hyperion,Dan Simmons,517,1990,"['science-fiction', 'fiction', 'fantasy', 'space', 'space-opera', 'science-fiction-fantasy', 'science-fiction', 'time-travel', 'audiobook', 'space', 'speculative-fiction', 'horror']",101042,4.21,http://www.goodreads.com/book/show/77565.The_Fall_of_Hyperion
Faith of the Fallen,Terry Goodkind,785,2001,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'young-adult', 'science-fiction-fantasy', 'fantasy', 'high-fantasy', 'adventure', 'childrens', 'fantasy', 'magic', 'childrens', 'middle-grade']",72016,4.07,http://www.goodreads.com/book/show/121127.Faith_of_the_Fallen
The Sign of Four,Arthur Conan Doyle,129,1890,"['classics', 'mystery', 'fiction', 'mystery', 'crime', 'mystery', 'detective', 'audiobook', 'thriller', 'mystery-thriller', 'literature', '19th-century', 'historical', 'historical-fiction', 'european-literature', 'british-literature']",124769,3.92,http://www.goodreads.com/book/show/608474.The_Sign_of_Four
